id,source_repository,title_repository_record,title_found_on_first_pages,first_author_repository_record,institution_repository_record,funder_repository_record,funding_statement_found,funders_in_funding_statement,funders_named_first20pages,contract_or_handle,year_be,doc_type_repository_record,pages,sha256,record_url,has_abstract_th,chars_abstract_th,has_abstract_en,chars_abstract_en,has_executive_summary,chars_executive_summary,has_acknowledgement,chars_acknowledgement,has_keywords,chars_keywords,has_policy_recommendations,chars_policy_recommendations,has_recommendations,chars_recommendations,has_rq,chars_rq,has_hypothesis,chars_hypothesis,has_objectives,chars_objectives,has_alignment,chars_alignment,has_scope,chars_scope,has_framework,chars_framework,has_definitions,chars_definitions,has_users_section,chars_users_section,has_beneficiaries_section,chars_beneficiaries_section,has_expected_benefit,chars_expected_benefit,has_utilization,chars_utilization,has_outputs,chars_outputs,has_lit_review,chars_lit_review,has_background,chars_background,has_population,chars_population,has_instruments,chars_instruments,has_data_collection,chars_data_collection,has_analysis,chars_analysis,has_ethics,chars_ethics,has_budget,chars_budget,has_workplan,chars_workplan,has_methods,chars_methods,has_results,chars_results,has_discussion_conclusion,chars_discussion_conclusion,has_references,chars_references,has_appendix,chars_appendix,mention_kr,mention_strategy,mention_wwn_plan,mention_trl,mention_srl,mention_users,mention_beneficiaries,mention_policy_rec,mention_ethics_approval,mention_sample_size_basis,mention_informed_consent,mention_expert_validation,mention_limitations,mention_triangulation,mention_budget_amount,objectives_items,rq_count,references_count,references_method,tables_distinct,figures_distinct,grantthai_fields_covered
HSRI-027,HSRI Knowledge Bank,การพัฒนากลไกการมีส่วนร่วมของภาคประชาสังคมต่อนโยบายของรัฐ เพื่อสนับสนุนการเข้าถึงยาของประชาชนไทย,1,อุษาวดี สุตะภักดิ์,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI;THAIHEALTH;NHSO,hdl 11228/4842; contract 60-027; id hs2389,2561,Technical Report,150,cf360123a974b28ea445d92665714c2ad552d50b7ac956d0f97032db3afbdbfb,https://kb.hsri.or.th/dspace/handle/11228/4842,0,0,0,0,1,2353,1,15195,0,0,0,0,0,0,0,0,0,0,1,753,0,0,1,479,1,86,0,0,0,0,0,0,0,0,0,0,0,0,1,44406,1,80716,1,1169,0,0,0,0,0,0,0,0,0,0,0,0,1,2253,0,0,0,0,0,0,1,5054,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,5,0,0,none,5,10,BUDGET.PLAN.TOTAL;CORE.ALIGNMENT.POLICY_PATHWAY;CORE.GENERAL.TOTAL_BUDGET;CORE.NARRATIVE.FRAMEWORK;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.BOUNDARY_CONDITIONS;CORE.RESEARCH.CONSTRUCTS;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.RELATIONSHIPS;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;DOC.ATTACHMENTS.DOCUMENTS;FUND.CALL.AGENCY;METHOD.PLAN.DESIGN;METHOD.PLAN.POPULATION;METHOD.PLAN.QUALITY;METHOD.PLAN.SAMPLE;RESULTS.CHAIN.UTILIZATION_DESC
HSRI-028,HSRI Knowledge Bank,การพัฒนาชุดตรวจสำเร็จรูป (แบบ ELISA และ แบบรวดเร็ว) เพื่อตรวจหา antifilarial IgG4 ที่จำเพาะต่อพยาธิเท้าช้างโดยใช้ ecombinant antigen,1,สิริจิต วงศ์กำชัย,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI;NRC,hdl 11228/4961; contract 60-045; id hs2456,2561,Technical Report,143,210ff0a864c22965d95c26941c646675b59a3bc271f8eac8f73648f1b6d0ec74,https://kb.hsri.or.th/dspace/handle/11228/4961,1,3229,1,4411,0,0,1,835,1,173,0,0,0,0,0,0,0,0,1,27224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18229,1,8736,0,0,0,0,0,0,1,46054,0,0,0,0,0,0,1,0,1,0,1,0,1,7099,1,13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,12,0,51,hanging-indent-estimate,6,38,BUDGET.PLAN.TOTAL;CORE.GENERAL.KEYWORDS_EN;CORE.GENERAL.KEYWORDS_TH;CORE.GENERAL.TOTAL_BUDGET;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;DOC.ATTACHMENTS.DOCUMENTS;FUND.CALL.AGENCY;METHOD.PLAN.ANALYSIS;METHOD.PLAN.DESIGN;METHOD.PLAN.SAMPLE;RESULTS.CHAIN.UTILIZATION_DESC
HSRI-029,HSRI Knowledge Bank,การพัฒนาเครื่องวัดความเข้มข้นของเลือดแบบไม่รุกล้ำเพื่อการดูแลรักษาผู้ป่วยไข้เลือดออกเดงกี่,1,ยศชนัน วงศ์สวัสดิ์,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI,hdl 11228/5022; contract 60-025; id hs2470,2562,Technical Report,73,ee8ab502cf1d73e88eada7e44e0f1d3fb765f224b23b543416e2343b8294b99f,https://kb.hsri.or.th/dspace/handle/11228/5022,1,2785,1,6520,0,0,1,971,0,0,0,0,1,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5902,1,0,1,11841,0,0,1,7588,1,5451,0,0,0,0,0,0,1,991,1,22208,1,4703,1,1174,1,2136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,numbered,0,55,BUDGET.PLAN.TOTAL;CORE.GENERAL.TOTAL_BUDGET;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;DOC.ATTACHMENTS.DOCUMENTS;FUND.CALL.AGENCY;METHOD.PLAN.ANALYSIS;METHOD.PLAN.DATA_COLLECTION;METHOD.PLAN.DESIGN;METHOD.PLAN.POPULATION;METHOD.PLAN.SAMPLE;RESULTS.CHAIN.UTILIZATION_DESC
HSRI-030,HSRI Knowledge Bank,การพัฒนารูปแบบการดูแลผู้ป่วยนอกโรคหัวใจล้มเหลวโดยสหสาขาวิชาชีพ,0,อุษาศิริ ศรีสกุล,not in repository record,สถาบันวิจัยระบบสาธารณสุข,0,,HSRI,hdl 11228/5050; contract 61-001; id hs2485,2562,Technical Report,114,a3f3ccdf2108ecd4b51e4d97cc8ca24046d2c54619661c1c5f7ed32718559ba4,https://kb.hsri.or.th/dspace/handle/11228/5050,0,0,1,9557,0,0,1,3787,0,0,0,0,0,0,0,0,0,0,1,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3233,1,8922,1,7866,0,0,1,7082,0,0,0,0,0,0,0,0,1,879,1,2752,1,48538,1,24700,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,none,22,33,COMP.STANDARD.HUMAN;CORE.ALIGNMENT.POLICY_PATHWAY;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;DOC.ATTACHMENTS.DOCUMENTS;FUND.CALL.AGENCY;METHOD.PLAN.DESIGN;METHOD.PLAN.ETHICS;METHOD.PLAN.INSTRUMENTS;RESULTS.CHAIN.IMPACTS;RESULTS.CHAIN.OUTCOMES;RESULTS.CHAIN.OUTPUTS;WORK.PLAN.ACTIVITIES
HSRI-031,HSRI Knowledge Bank,การพัฒนานักวิจัยหน้าใหม่ระดับพื้นที่จากงานประจำสู่งานวิจัยระดับประเทศ ปี 2562 : ฐานข้อมูลนักวิจัยหน้าใหม่,1,ณัฏฐญา พัฒนะวาณิชนันท์,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI;THAIHEALTH;NHSO,hdl 11228/5124; contract 62-078; id hs2519,2562,Technical Report,21,4714564db4e0af829cb395bd8cc219e5fdb3b5304a715de3695986fa1dd4f5e6,https://kb.hsri.or.th/dspace/handle/11228/5124,0,0,0,0,1,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,none,4,0,CORE.NARRATIVE.SUMMARY;METHOD.PLAN.QUALITY
HSRI-032,HSRI Knowledge Bank,การพัฒนาการตรวจวินิจฉัยโรคติดเชื้อรา Penicillium marneffei โดยใช้โมโนโคนอลแอนติบอดี 4D1 ที่จำเพาะต่อเชื้อ,1,สิริดา ยังฉิม,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI,hdl 11228/5166; contract 60-070; id hs2536,2562,Technical Report,121,d4b5f7d2839373ed02118b10a7b3f2d39395e2ec450c115a1a745d0eb285c5aa,https://kb.hsri.or.th/dspace/handle/11228/5166,1,4638,1,4701,0,0,1,476,1,311,0,0,0,0,0,0,0,0,1,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24184,1,22588,1,14104,1,6354,1,35840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,numbered,12,35,CORE.GENERAL.KEYWORDS_EN;CORE.GENERAL.KEYWORDS_TH;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.GAP;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;DOC.ATTACHMENTS.DOCUMENTS;FUND.CALL.AGENCY;METHOD.PLAN.DESIGN
HSRI-033,HSRI Knowledge Bank,การสังเคราะห์ข้อเสนอเชิงนโยบายเพื่อพัฒนาบทบาทของวิทยาลัยภายใต้พระราชบัญญัติสถาบันพระบรมราชชนกในการสร้างความเข้มแข็งของบุคลากรสาธารณสุขสำหรับการสนับสนุนทีมหมอครอบครัว,1,อติญาณ์ ศรเกษตริน,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI,hdl 11228/5261; contract 62-058; id hs2597,2563,Technical Report,165,e673a1e7d0b23a48d0c9ee91e5a40faed1336718fd31c54c45fe5140ba13ccd7,https://kb.hsri.or.th/dspace/handle/11228/5261,1,6411,1,6121,1,12476,1,870,1,127,0,0,1,2029,0,0,0,0,1,774,0,0,1,1039,1,1027,1,623,0,0,0,0,1,333,0,0,0,0,1,54473,1,7595,1,6867,1,187,1,3816,1,3499,0,0,0,0,0,0,1,1956,1,133409,1,56396,1,7747,1,14690,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,5,0,44,hanging-indent-estimate,19,1,BUDGET.PLAN.TOTAL;CORE.ALIGNMENT.POLICY_PATHWAY;CORE.GENERAL.KEYWORDS_EN;CORE.GENERAL.KEYWORDS_TH;CORE.GENERAL.TOTAL_BUDGET;CORE.NARRATIVE.FRAMEWORK;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.BOUNDARY_CONDITIONS;CORE.RESEARCH.CONSTRUCTS;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.RELATIONSHIPS;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;DOC.ATTACHMENTS.DOCUMENTS;FUND.CALL.AGENCY;METHOD.PLAN.ANALYSIS;METHOD.PLAN.DATA_COLLECTION;METHOD.PLAN.DESIGN;METHOD.PLAN.INSTRUMENTS;METHOD.PLAN.POPULATION;METHOD.PLAN.QUALITY;METHOD.PLAN.SAMPLE;METHOD.PLAN.VARIABLES;RESULTS.CHAIN.BENEFIT_SUMMARY;RESULTS.CHAIN.UTILIZATION_DESC
HSRI-034,HSRI Knowledge Bank,การวิจัยพัฒนารูปแบบและแนวทางการจัดบริการแบบบูรณาการโดยยึดประชาชนเป็นศูนย์กลางของเครือข่ายบริการปฐมภูมิ,1,ดวงดาว ศรียากูล,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI,hdl 11228/5212; contract 62-028; id hs2563,2563,Technical Report,74,555006d557b20fbe4cd6114c40f4e18b6860e962dfdced1cacd64d6ed3dc326d,https://kb.hsri.or.th/dspace/handle/11228/5212,0,0,0,0,0,0,0,0,0,0,0,0,1,5323,0,0,0,0,1,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,818,0,0,1,28683,1,8092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,47,numbered,0,3,CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.REFERENCES;CORE.RESEARCH.OBJECTIVES;DOC.ATTACHMENTS.DOCUMENTS;RESULTS.CHAIN.UTILIZATION_DESC
HSRI-035,HSRI Knowledge Bank,การพัฒนาสภาพแวดล้อมภายในที่พักอาศัยเพื่อการฟื้นฟูผู้สูงอายุภาวะซึมเศร้า,1,นวลวรรณ ทวยเจริญ,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI,hdl 11228/5143; contract 61-029; id hs2528,2563,Technical Report,748,667ed07ff1d42cc0068040bda4cf6974139466c6f9ff77a5f98b2fd1a0a132ab,https://kb.hsri.or.th/dspace/handle/11228/5143,1,1446,1,1407,1,4297,1,1137,1,126,0,0,1,0,0,0,0,0,1,6674,0,0,1,411,0,0,0,0,0,0,0,0,1,566,0,0,0,0,1,21873,1,56444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46345,1,174485,1,64409,1,15289,1,83542,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,15,0,110,hanging-indent-estimate,164,296,BUDGET.PLAN.TOTAL;CORE.ALIGNMENT.POLICY_PATHWAY;CORE.GENERAL.KEYWORDS_EN;CORE.GENERAL.KEYWORDS_TH;CORE.GENERAL.TOTAL_BUDGET;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.BOUNDARY_CONDITIONS;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;DOC.ATTACHMENTS.DOCUMENTS;FUND.CALL.AGENCY;METHOD.PLAN.DESIGN;RESULTS.CHAIN.BENEFIT_SUMMARY;RESULTS.CHAIN.UTILIZATION_DESC
HSRI-036,HSRI Knowledge Bank,การศึกษาผลการรักษาทางคลินิก คุณภาพชีวิตและความคุ้มค่าคุ้มทุนของผู้ป่วยที่ได้รับการผ่าตัดเพื่อเปิดทางระบายน้ำจากช่องหน้าลูกตาไปใต้เยื่อบุตา (Trabeculectomy) เทียบกับการใช้ยาลดความดันตา,1,ปริญญ์ โรจนพงศ์พันธุ์,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI,hdl 11228/5177; contract 60-043; id hs2543,2563,Technical Report,74,f3063b41c518ad6ec3c8b2da78ef8294286e734242566c437195b6df30751e60,https://kb.hsri.or.th/dspace/handle/11228/5177,1,2396,1,1527,0,0,1,297,1,489,1,655,0,0,0,0,0,0,1,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2818,0,0,1,4865,0,0,0,0,0,0,0,0,0,0,0,0,1,1195,1,9459,1,15778,1,8751,1,3268,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,5,0,13,numbered,11,8,COMP.STANDARD.HUMAN;CORE.ALIGNMENT.POLICY_PATHWAY;CORE.GENERAL.KEYWORDS_EN;CORE.GENERAL.KEYWORDS_TH;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;DOC.ATTACHMENTS.DOCUMENTS;FUND.CALL.AGENCY;METHOD.PLAN.DESIGN;METHOD.PLAN.ETHICS;METHOD.PLAN.SAMPLE;RESULTS.CHAIN.IMPACTS;RESULTS.CHAIN.OUTCOMES;RESULTS.CHAIN.OUTPUTS;RESULTS.CHAIN.UTILIZATION_DESC;WORK.PLAN.ACTIVITIES
HSRI-037,HSRI Knowledge Bank,การประกันสุขภาพและความล่าช้าในการเข้าถึงและรับการดูแลรักษาของผู้ป่วยวัณโรคที่เป็นแรงงานข้ามชาติชาวพม่าในพื้นที่ชายแดนของประเทศไทย,1,ทิพวรรณ เลียบสื่อตระกูล,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI;THAIHEALTH,hdl 11228/5345; contract 62-082; id hs2658,2564,Technical Report,66,a678743787d3c044307da74d9c9e5ee280eee658b6917eb513ef206064bcd157,https://kb.hsri.or.th/dspace/handle/11228/5345,0,0,0,0,0,0,0,0,1,124,0,0,1,3438,0,0,0,0,1,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11180,1,21550,1,13947,0,0,0,0,0,0,1,0,0,0,0,0,1,66,1,13199,1,12225,1,11411,1,19034,1,541,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,4,0,108,numbered,13,9,BUDGET.PLAN.TOTAL;COMP.STANDARD.HUMAN;CORE.GENERAL.KEYWORDS_EN;CORE.GENERAL.KEYWORDS_TH;CORE.GENERAL.TOTAL_BUDGET;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.THEORY;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;DOC.ATTACHMENTS.DOCUMENTS;METHOD.PLAN.ANALYSIS;METHOD.PLAN.DESIGN;METHOD.PLAN.ETHICS;METHOD.PLAN.QUALITY;METHOD.PLAN.SAMPLE;RESULTS.CHAIN.IMPACTS;RESULTS.CHAIN.OUTCOMES;RESULTS.CHAIN.OUTPUTS;RESULTS.CHAIN.UTILIZATION_DESC;WORK.PLAN.ACTIVITIES
HSRI-038,HSRI Knowledge Bank,การประเมินผลเชิงพัฒนา (Developmental Evaluation) โครงการนำร่องผู้ป่วยรับยาที่ร้านยาเพื่อลดความแออัดในโรงพยาบาลกาฬสินธุ์,1,กรแก้ว จันทภาษา,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI;NHSO,hdl 11228/5464; contract 63-031; id hs2741,2564,Technical Report,58,9166a216ca47c72cb3c5c7895f7d0c65c2dbf2aa4ac588237d853fbaa310b320,https://kb.hsri.or.th/dspace/handle/11228/5464,1,1590,0,0,1,15,1,570,1,46,1,1157,1,0,0,0,0,0,1,987,0,0,0,0,1,46,0,0,0,0,0,0,1,318,0,0,1,7066,1,2046,1,14666,0,0,0,0,0,0,0,0,0,0,0,0,1,49,1,2322,1,37635,1,3640,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,3,0,0,none,12,5,BUDGET.PLAN.TOTAL;CORE.ALIGNMENT.POLICY_PATHWAY;CORE.GENERAL.KEYWORDS_EN;CORE.GENERAL.KEYWORDS_TH;CORE.GENERAL.TOTAL_BUDGET;CORE.NARRATIVE.FRAMEWORK;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.CONSTRUCTS;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.RELATIONSHIPS;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;FUND.CALL.AGENCY;METHOD.PLAN.DESIGN;METHOD.PLAN.QUALITY;RESULTS.CHAIN.BENEFIT_SUMMARY;RESULTS.CHAIN.IMPACTS;RESULTS.CHAIN.OUTCOMES;RESULTS.CHAIN.OUTPUTS;RESULTS.CHAIN.UTILIZATION_DESC;WORK.PLAN.ACTIVITIES
HSRI-039,HSRI Knowledge Bank,การศึกษาปัจจัยที่มีส่วนร่วมและกลไกในระดับโมเลกุลที่ส่งผลให้เชื้อวัณโรคดื้อยาหลายขนานสายพันธุ์ Beijing ST10 กาญจนบุรี ซึ่งเป็น clonal outbreak MDR-TB strain มีความสามารถพิเศษในการแพร่เชื้อและก่อโรคได้ดีกว่าสายพันธุ์อื่นในประเทศไทย (ปีที่ 2),0,มาริสา พลพวก,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI,hdl 11228/5366; contract 63-039; id hs2680,2564,Technical Report,88,e60c7221fec0924d63848e63b9116dc26547cf9db12ea3782a6eef7fe22cbe76,https://kb.hsri.or.th/dspace/handle/11228/5366,1,2501,1,2101,0,0,1,727,0,0,0,0,0,0,0,0,0,0,1,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7400,1,3768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2099,1,13233,1,4238,1,6943,1,1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,38,hanging-indent-estimate,2,16,CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;DOC.ATTACHMENTS.DOCUMENTS;FUND.CALL.AGENCY;METHOD.PLAN.DESIGN
HSRI-040,HSRI Knowledge Bank,การพัฒนาคุณภาพการดูแลผู้ป่วยวัณโรคดื้อยาหลายขนานโดยใช้ระบบทะเบียนวัณโรคแบบอิเล็กทรอนิกส์,1,ณสิกาญจน์ อังคเศกวินัย,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI,hdl 11228/5303; contract 62-010; id hs2631,2564,Technical Report,51,27fe1c974ed91e80430f64b6f0e026e32df0f09197f8d7d52b802f7234a230d8,https://kb.hsri.or.th/dspace/handle/11228/5303,1,3304,1,3112,0,0,0,0,1,108,1,26008,0,0,0,0,0,0,1,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7977,1,3071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2770,1,8882,1,4082,1,0,1,1236,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,none,11,1,CORE.ALIGNMENT.POLICY_PATHWAY;CORE.GENERAL.KEYWORDS_EN;CORE.GENERAL.KEYWORDS_TH;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;DOC.ATTACHMENTS.DOCUMENTS;METHOD.PLAN.DESIGN;METHOD.PLAN.SAMPLE;RESULTS.CHAIN.UTILIZATION_DESC
HSRI-041,HSRI Knowledge Bank,การสังเคราะห์ข้อเสนอเชิงนโยบายในการพัฒนากำลังคนด้านการพยาบาล: การผลิต การกระจาย การธำรงรักษา เพื่อตอบสนองต่อสถานการณ์การระบาดของโรคระบาดใหญ่,1,อติญาณ์ ศรเกษตริน,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI,hdl 11228/5532; contract 64-021; id hs2777,2565,Technical Report,168,137acc601ca74d398340fb56505b3b68f6b2b68456e4f761227fbe9993c1617c,https://kb.hsri.or.th/dspace/handle/11228/5532,1,1921,1,1634,1,10012,1,792,1,161,1,42243,1,1003,0,0,0,0,1,627,0,0,1,849,1,2212,1,992,0,0,0,0,0,0,1,4623,1,3702,1,66557,1,10259,1,1226,1,189,1,1716,1,965,1,911,0,0,0,0,1,2405,1,117502,1,13923,1,10794,1,3488,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,3,0,63,hanging-indent-estimate,8,0,BUDGET.PLAN.TOTAL;COMP.STANDARD.HUMAN;COMP.STANDARD.RESEARCH_ETHICS;CORE.ALIGNMENT.POLICY_PATHWAY;CORE.GENERAL.KEYWORDS_EN;CORE.GENERAL.KEYWORDS_TH;CORE.GENERAL.MASTER_PLAN;CORE.GENERAL.TOTAL_BUDGET;CORE.NARRATIVE.FRAMEWORK;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.BOUNDARY_CONDITIONS;CORE.RESEARCH.CONSTRUCTS;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.RELATIONSHIPS;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;DOC.ATTACHMENTS.DOCUMENTS;FUND.CALL.AGENCY;METHOD.PLAN.ANALYSIS;METHOD.PLAN.DATA_COLLECTION;METHOD.PLAN.DESIGN;METHOD.PLAN.ETHICS;METHOD.PLAN.INSTRUMENTS;METHOD.PLAN.POPULATION;METHOD.PLAN.QUALITY;METHOD.PLAN.SAMPLE;METHOD.PLAN.VARIABLES;RESULTS.CHAIN.IMPACTS;RESULTS.CHAIN.OUTCOMES;RESULTS.CHAIN.OUTPUTS;RESULTS.CHAIN.UTILIZATION_DESC;RESULTS.CHAIN.UTILIZATION_DOMAIN
